district,size_sqm,rooms,year_built,floor,balcony,rooftop_terrace,elevator,energy_class,distance_to_U_Sbahn_m,monthly_rent_eur
Mitte,35.4,1.0,2018.0,0.0,1.0,0.0,1.0,5.0,46.0,762.0
Wedding,39.5,1.0,2001.0,5.0,0.0,0.0,1.0,4.0,156.0,514.0
Westend,86.3,2.0,1894.0,3.0,1.0,0.0,0.0,6.0,147.0,1038.0
Lichtenberg,126.8,3.0,1894.0,5.0,0.0,0.0,0.0,7.0,421.0,1560.0
Lichtenberg,79.2,2.0,2001.0,3.0,0.0,0.0,1.0,7.0,580.0,786.0
Charlottenburg,64.0,2.0,2018.0,1.0,1.0,,1.0,6.0,178.0,1245.0
Friedrichshain,27.0,1.0,1894.0,4.0,1.0,0.0,0.0,4.0,158.0,505.0
Mitte,28.9,1.0,1955.0,5.0,0.0,0.0,1.0,5.0,995.0,473.0
Prenzlauer Berg,68.5,2.0,2018.0,0.0,0.0,0.0,1.0,6.0,565.0,1133.0
Lichtenberg,56.3,2.0,2018.0,0.0,1.0,0.0,1.0,5.0,387.0,860.0
Charlottenburg,41.8,1.0,2018.0,4.0,1.0,0.0,0.0,6.0,228.0,795.0
Wedding,66.7,1.0,1894.0,3.0,0.0,0.0,1.0,4.0,556.0,1118.0
Schöneberg,68.1,2.0,1894.0,3.0,1.0,0.0,0.0,,113.0,1289.0
Friedrichshain,94.8,3.0,1955.0,0.0,1.0,0.0,0.0,6.0,574.0,1626.0
Charlottenburg,68.7,2.0,1894.0,3.0,1.0,0.0,0.0,6.0,436.0,1008.0
Westend,106.2,2.0,2018.0,3.0,1.0,0.0,1.0,6.0,497.0,1836.0
Westend,65.2,2.0,1894.0,5.0,0.0,,0.0,4.0,333.0,960.0
Prenzlauer Berg,62.1,1.0,2001.0,2.0,1.0,0.0,1.0,7.0,83.0,1022.0
Mitte,99.5,2.0,2018.0,2.0,0.0,0.0,0.0,5.0,117.0,2049.0
Wedding,43.9,1.0,2018.0,0.0,1.0,0.0,0.0,7.0,453.0,690.0
Friedrichshain,150.0,4.0,2001.0,3.0,1.0,0.0,1.0,6.0,420.0,2848.0
Lichtenberg,75.5,2.0,2018.0,4.0,1.0,0.0,1.0,5.0,194.0,1065.0
Friedrichshain,75.7,2.0,1894.0,1.0,1.0,0.0,1.0,6.0,191.0,1288.0
Friedrichshain,80.2,2.0,1955.0,4.0,0.0,0.0,0.0,6.0,685.0,1278.0
Prenzlauer Berg,137.7,4.0,1894.0,5.0,0.0,0.0,1.0,5.0,300.0,2321.0
Schöneberg,89.2,,2018.0,1.0,0.0,0.0,1.0,6.0,148.0,1376.0
Schöneberg,34.2,1.0,2018.0,4.0,1.0,0.0,1.0,3.0,762.0,720.0
Prenzlauer Berg,114.0,3.0,1894.0,4.0,1.0,0.0,0.0,8.0,714.0,1506.0
Lichtenberg,56.7,1.0,1894.0,0.0,1.0,0.0,1.0,5.0,300.0,758.0
Prenzlauer Berg,67.8,2.0,1955.0,1.0,0.0,0.0,0.0,4.0,349.0,964.0
Prenzlauer Berg,39.0,1.0,1894.0,2.0,1.0,0.0,0.0,7.0,567.0,574.0
Prenzlauer Berg,80.2,2.0,2001.0,0.0,1.0,0.0,,4.0,477.0,1432.0
Tiergarten,50.1,1.0,1894.0,2.0,1.0,0.0,0.0,8.0,80.0,999.0
Schöneberg,67.7,2.0,2001.0,1.0,1.0,0.0,1.0,5.0,779.0,1185.0
Mitte,58.0,2.0,1955.0,5.0,0.0,0.0,1.0,4.0,65.0,1072.0
Westend,140.4,4.0,1955.0,3.0,1.0,1.0,0.0,2.0,417.0,2675.0
Tiergarten,143.6,4.0,1894.0,1.0,0.0,0.0,0.0,2.0,99.0,3306.0
Lichtenberg,66.2,1.0,2018.0,5.0,1.0,0.0,1.0,3.0,476.0,1195.0
Prenzlauer Berg,66.7,2.0,2001.0,0.0,1.0,0.0,1.0,1.0,163.0,1330.0
Lichtenberg,56.0,1.0,1955.0,3.0,1.0,0.0,0.0,5.0,173.0,697.0
Prenzlauer Berg,101.2,3.0,1955.0,4.0,,0.0,0.0,5.0,544.0,1373.0
Tiergarten,57.0,1.0,2018.0,5.0,,0.0,1.0,5.0,99.0,1393.0
Wedding,54.9,1.0,,1.0,1.0,,0.0,4.0,194.0,836.0
Westend,96.1,2.0,2001.0,,0.0,0.0,1.0,2.0,103.0,1709.0
Wedding,52.4,2.0,2001.0,5.0,1.0,0.0,1.0,2.0,330.0,781.0
Prenzlauer Berg,64.0,2.0,2018.0,5.0,1.0,0.0,1.0,4.0,101.0,1224.0
Westend,34.5,1.0,1894.0,1.0,1.0,0.0,1.0,5.0,391.0,528.0
Lichtenberg,86.1,2.0,2001.0,6.0,1.0,0.0,1.0,3.0,708.0,1245.0
Westend,141.3,4.0,1955.0,1.0,0.0,0.0,0.0,5.0,34.0,1595.0
Charlottenburg,86.7,2.0,1955.0,2.0,0.0,0.0,1.0,8.0,164.0,1128.0
Westend,116.6,3.0,2018.0,1.0,0.0,0.0,1.0,4.0,113.0,1970.0
Westend,46.3,1.0,2018.0,1.0,0.0,0.0,1.0,4.0,82.0,799.0
Lichtenberg,71.4,1.0,1955.0,1.0,0.0,0.0,1.0,6.0,384.0,796.0
Charlottenburg,44.6,1.0,1955.0,0.0,1.0,0.0,0.0,5.0,351.0,708.0
Prenzlauer Berg,59.3,2.0,2018.0,,1.0,0.0,1.0,2.0,776.0,1240.0
Wedding,88.5,2.0,2018.0,4.0,1.0,0.0,1.0,7.0,504.0,1230.0
Schöneberg,67.7,2.0,2001.0,2.0,0.0,0.0,1.0,6.0,313.0,1132.0
Wedding,36.9,1.0,1894.0,3.0,0.0,0.0,1.0,8.0,371.0,404.0
Prenzlauer Berg,38.4,1.0,1955.0,3.0,0.0,0.0,0.0,8.0,194.0,460.0
Mitte,,1.0,2018.0,1.0,1.0,0.0,1.0,6.0,,688.0
Wedding,79.1,2.0,2001.0,2.0,1.0,0.0,1.0,6.0,66.0,1082.0
Friedrichshain,148.4,4.0,2001.0,6.0,0.0,0.0,1.0,5.0,268.0,2869.0
Mitte,112.1,3.0,2001.0,0.0,1.0,0.0,1.0,7.0,426.0,1735.0
Westend,30.4,1.0,1955.0,5.0,1.0,0.0,0.0,5.0,257.0,364.0
Wedding,114.8,3.0,1955.0,,1.0,0.0,0.0,5.0,170.0,1249.0
Lichtenberg,94.5,3.0,2001.0,1.0,1.0,0.0,1.0,1.0,324.0,1603.0
Charlottenburg,35.0,1.0,1894.0,1.0,,0.0,0.0,6.0,148.0,481.0
Friedrichshain,57.6,1.0,2001.0,1.0,0.0,0.0,,5.0,244.0,1081.0
Lichtenberg,,3.0,,3.0,0.0,0.0,,7.0,539.0,1263.0
Friedrichshain,81.0,2.0,2001.0,1.0,1.0,0.0,1.0,4.0,563.0,1675.0
Mitte,38.5,1.0,1894.0,,1.0,0.0,0.0,7.0,356.0,616.0
Charlottenburg,83.0,,2001.0,2.0,0.0,0.0,0.0,1.0,123.0,1753.0
Schöneberg,27.6,1.0,1894.0,5.0,1.0,0.0,0.0,6.0,225.0,448.0
Lichtenberg,59.5,2.0,1894.0,5.0,1.0,0.0,1.0,,328.0,765.0
Wedding,102.5,3.0,1955.0,2.0,0.0,0.0,0.0,5.0,163.0,1017.0
Wedding,65.5,1.0,1894.0,3.0,1.0,0.0,1.0,5.0,921.0,970.0
Friedrichshain,53.2,2.0,2018.0,0.0,1.0,0.0,1.0,4.0,166.0,1223.0
Charlottenburg,92.8,2.0,2018.0,0.0,0.0,0.0,1.0,,311.0,1881.0
Prenzlauer Berg,96.0,2.0,1894.0,3.0,1.0,0.0,1.0,7.0,588.0,1286.0
Friedrichshain,109.8,3.0,2001.0,3.0,1.0,0.0,1.0,4.0,823.0,2194.0
Charlottenburg,92.2,3.0,1955.0,2.0,1.0,,1.0,6.0,120.0,1302.0
Charlottenburg,100.2,3.0,2001.0,0.0,0.0,0.0,1.0,6.0,68.0,1555.0
Friedrichshain,87.1,3.0,2018.0,5.0,1.0,0.0,1.0,2.0,353.0,2094.0
Schöneberg,72.3,2.0,1955.0,2.0,1.0,0.0,0.0,7.0,996.0,901.0
Wedding,67.4,1.0,1894.0,2.0,1.0,0.0,0.0,7.0,80.0,791.0
Tiergarten,59.1,1.0,1894.0,2.0,0.0,1.0,0.0,7.0,232.0,1220.0
Prenzlauer Berg,40.0,1.0,1955.0,2.0,0.0,0.0,0.0,7.0,376.0,529.0
Wedding,44.4,1.0,2018.0,4.0,1.0,0.0,1.0,6.0,322.0,644.0
Wedding,58.1,1.0,1955.0,4.0,1.0,0.0,0.0,8.0,421.0,577.0
Wedding,71.6,2.0,1955.0,3.0,0.0,0.0,0.0,,744.0,843.0
Prenzlauer Berg,115.7,3.0,1894.0,0.0,0.0,0.0,,2.0,597.0,2074.0
Wedding,63.9,2.0,2018.0,6.0,0.0,0.0,1.0,6.0,228.0,964.0
Mitte,97.1,2.0,1955.0,,0.0,0.0,0.0,4.0,79.0,1494.0
Charlottenburg,100.1,3.0,2001.0,0.0,1.0,0.0,1.0,6.0,628.0,1942.0
Friedrichshain,59.3,2.0,2001.0,0.0,1.0,0.0,0.0,5.0,232.0,1179.0
Prenzlauer Berg,82.5,2.0,1894.0,4.0,1.0,0.0,0.0,5.0,319.0,1126.0
Prenzlauer Berg,59.0,1.0,1894.0,2.0,0.0,0.0,1.0,7.0,554.0,879.0
Mitte,110.3,2.0,1955.0,0.0,1.0,0.0,0.0,3.0,615.0,2120.0
Wedding,83.8,2.0,1894.0,4.0,1.0,0.0,0.0,4.0,532.0,1203.0
Charlottenburg,40.4,1.0,2001.0,2.0,0.0,0.0,1.0,6.0,887.0,663.0
Charlottenburg,69.3,2.0,2001.0,6.0,1.0,0.0,1.0,7.0,293.0,1152.0
Friedrichshain,125.7,3.0,1894.0,5.0,0.0,0.0,0.0,7.0,175.0,2021.0
Prenzlauer Berg,60.5,1.0,1955.0,,1.0,0.0,0.0,4.0,133.0,993.0
Charlottenburg,77.7,2.0,1894.0,4.0,1.0,0.0,,7.0,184.0,1119.0
Charlottenburg,80.9,2.0,1894.0,3.0,1.0,0.0,0.0,6.0,190.0,1263.0
Mitte,42.9,1.0,2001.0,1.0,0.0,0.0,0.0,7.0,357.0,802.0
Wedding,79.7,2.0,2001.0,,0.0,0.0,1.0,2.0,453.0,1262.0
Lichtenberg,37.2,1.0,2001.0,3.0,1.0,0.0,1.0,5.0,117.0,563.0
Prenzlauer Berg,50.6,1.0,1894.0,0.0,1.0,0.0,0.0,5.0,555.0,1031.0
Westend,100.0,2.0,1955.0,4.0,1.0,0.0,1.0,6.0,593.0,1217.0
Lichtenberg,75.0,2.0,1955.0,1.0,0.0,0.0,0.0,3.0,460.0,832.0
Lichtenberg,57.5,,2018.0,6.0,0.0,0.0,1.0,5.0,207.0,813.0
Westend,77.7,2.0,2001.0,5.0,0.0,0.0,1.0,6.0,726.0,1189.0
Lichtenberg,63.5,2.0,2018.0,4.0,1.0,0.0,1.0,5.0,289.0,1032.0
Lichtenberg,65.3,2.0,,0.0,1.0,0.0,1.0,5.0,157.0,992.0
Wedding,84.5,2.0,1955.0,0.0,1.0,1.0,0.0,4.0,115.0,1130.0
Prenzlauer Berg,48.6,1.0,2001.0,1.0,1.0,0.0,1.0,,336.0,812.0
Friedrichshain,66.1,2.0,1955.0,2.0,1.0,0.0,0.0,6.0,210.0,982.0
Tiergarten,57.4,1.0,2001.0,5.0,1.0,0.0,1.0,5.0,88.0,1076.0
Prenzlauer Berg,34.5,1.0,1955.0,0.0,1.0,0.0,0.0,8.0,64.0,441.0
Prenzlauer Berg,45.0,1.0,2018.0,4.0,0.0,0.0,1.0,6.0,374.0,744.0
Prenzlauer Berg,121.7,3.0,1894.0,0.0,1.0,0.0,1.0,4.0,75.0,2249.0
Schöneberg,75.8,2.0,2018.0,1.0,0.0,,1.0,6.0,22.0,1141.0
Schöneberg,,1.0,1955.0,3.0,0.0,0.0,0.0,8.0,599.0,429.0
Wedding,35.1,1.0,1955.0,4.0,1.0,0.0,0.0,1.0,130.0,509.0
Friedrichshain,62.1,2.0,1955.0,4.0,1.0,0.0,0.0,6.0,419.0,995.0
Mitte,121.4,3.0,1894.0,3.0,0.0,0.0,0.0,3.0,330.0,2326.0
Wedding,60.3,2.0,2018.0,0.0,1.0,0.0,1.0,7.0,172.0,983.0
Wedding,109.6,3.0,2018.0,2.0,1.0,0.0,1.0,6.0,782.0,1836.0
Lichtenberg,74.8,2.0,2018.0,5.0,1.0,0.0,1.0,,468.0,920.0
Lichtenberg,78.5,2.0,2018.0,0.0,0.0,0.0,1.0,6.0,275.0,1207.0
Lichtenberg,38.1,1.0,2001.0,4.0,0.0,1.0,0.0,1.0,141.0,699.0
Charlottenburg,94.6,2.0,1955.0,4.0,0.0,0.0,0.0,5.0,442.0,1392.0
Prenzlauer Berg,56.8,1.0,2018.0,5.0,0.0,,1.0,7.0,492.0,971.0
Mitte,91.8,2.0,1894.0,1.0,1.0,0.0,0.0,4.0,308.0,1739.0
Westend,46.9,1.0,2001.0,1.0,0.0,0.0,1.0,3.0,281.0,728.0
Lichtenberg,69.8,2.0,1955.0,1.0,0.0,,1.0,6.0,467.0,722.0
Charlottenburg,74.8,2.0,,2.0,1.0,0.0,1.0,5.0,270.0,1505.0
Schöneberg,61.1,2.0,1955.0,3.0,0.0,0.0,0.0,2.0,154.0,991.0
Charlottenburg,76.4,2.0,1955.0,0.0,0.0,0.0,,4.0,81.0,1169.0
Friedrichshain,58.4,1.0,1894.0,3.0,1.0,0.0,0.0,5.0,272.0,995.0
Mitte,50.1,2.0,1955.0,1.0,1.0,0.0,0.0,6.0,78.0,742.0
Tiergarten,123.5,4.0,1955.0,3.0,1.0,0.0,1.0,5.0,496.0,2338.0
Lichtenberg,98.9,3.0,1894.0,1.0,0.0,0.0,,,272.0,1290.0
Prenzlauer Berg,47.9,,,5.0,1.0,0.0,0.0,7.0,550.0,677.0
Wedding,81.6,2.0,1955.0,1.0,1.0,0.0,1.0,4.0,349.0,1117.0
Wedding,48.3,1.0,1894.0,5.0,1.0,0.0,1.0,6.0,420.0,639.0
Mitte,40.5,1.0,2001.0,1.0,0.0,0.0,1.0,5.0,167.0,772.0
Friedrichshain,98.3,3.0,1894.0,0.0,0.0,0.0,,5.0,258.0,1854.0
Wedding,32.9,1.0,1955.0,1.0,0.0,0.0,0.0,5.0,346.0,405.0
Mitte,94.2,2.0,1894.0,2.0,1.0,,1.0,6.0,317.0,1516.0
Lichtenberg,58.8,2.0,1955.0,5.0,1.0,0.0,1.0,8.0,,550.0
Friedrichshain,59.7,2.0,1955.0,1.0,0.0,0.0,0.0,4.0,114.0,972.0
Westend,76.6,2.0,2001.0,5.0,1.0,0.0,1.0,3.0,48.0,1317.0
Wedding,82.0,2.0,1955.0,4.0,1.0,,0.0,5.0,107.0,1085.0
Mitte,46.7,1.0,1955.0,2.0,0.0,0.0,1.0,5.0,15.0,759.0
Charlottenburg,86.6,3.0,1894.0,2.0,1.0,0.0,0.0,4.0,56.0,1743.0
Lichtenberg,68.0,,1955.0,5.0,1.0,0.0,0.0,7.0,365.0,670.0
Mitte,39.3,1.0,1955.0,4.0,0.0,0.0,0.0,7.0,232.0,541.0
Prenzlauer Berg,60.7,1.0,2001.0,1.0,0.0,0.0,1.0,5.0,146.0,1019.0
Prenzlauer Berg,112.9,3.0,1955.0,5.0,1.0,0.0,0.0,5.0,229.0,1586.0
Mitte,127.1,3.0,2001.0,2.0,1.0,0.0,0.0,2.0,37.0,2994.0
Wedding,86.6,3.0,1955.0,0.0,1.0,0.0,0.0,5.0,266.0,858.0
Wedding,40.4,1.0,1894.0,,1.0,0.0,1.0,6.0,87.0,509.0
Charlottenburg,79.1,2.0,1894.0,5.0,1.0,,1.0,7.0,657.0,1363.0
Wedding,91.4,2.0,,2.0,1.0,0.0,0.0,5.0,434.0,1195.0
Mitte,86.9,2.0,1955.0,4.0,0.0,0.0,1.0,3.0,408.0,1656.0
Tiergarten,89.0,2.0,2001.0,1.0,1.0,0.0,1.0,4.0,313.0,2423.0
Schöneberg,75.2,1.0,2001.0,5.0,1.0,0.0,1.0,3.0,461.0,1402.0
Lichtenberg,63.1,2.0,1955.0,2.0,1.0,0.0,1.0,8.0,,691.0
Tiergarten,51.0,2.0,1894.0,1.0,1.0,0.0,0.0,7.0,143.0,1141.0
Mitte,30.4,1.0,2018.0,3.0,1.0,1.0,1.0,7.0,413.0,654.0
Schöneberg,74.5,2.0,1894.0,1.0,1.0,0.0,1.0,,571.0,1095.0
Wedding,70.0,2.0,1955.0,3.0,0.0,0.0,0.0,3.0,120.0,948.0
Friedrichshain,81.2,2.0,2018.0,5.0,0.0,0.0,1.0,6.0,65.0,1738.0
Prenzlauer Berg,38.1,1.0,1955.0,2.0,0.0,0.0,0.0,6.0,942.0,520.0
Wedding,84.1,2.0,1894.0,4.0,1.0,0.0,1.0,4.0,714.0,1161.0
Charlottenburg,147.9,4.0,1894.0,2.0,0.0,0.0,0.0,5.0,290.0,2750.0
Friedrichshain,67.1,2.0,2001.0,6.0,0.0,0.0,1.0,6.0,27.0,1185.0
Mitte,63.4,1.0,1894.0,1.0,1.0,0.0,1.0,7.0,347.0,1167.0
Prenzlauer Berg,73.6,2.0,2001.0,4.0,1.0,0.0,1.0,3.0,1279.0,1450.0
Prenzlauer Berg,146.5,4.0,1955.0,3.0,,0.0,0.0,7.0,458.0,2163.0
Lichtenberg,43.2,1.0,1955.0,5.0,0.0,0.0,0.0,8.0,432.0,384.0
Westend,70.5,2.0,1894.0,1.0,1.0,0.0,0.0,8.0,274.0,820.0
Wedding,47.2,1.0,2001.0,1.0,1.0,0.0,1.0,1.0,404.0,848.0
Lichtenberg,52.2,1.0,1955.0,5.0,1.0,0.0,0.0,4.0,457.0,575.0
Prenzlauer Berg,63.7,2.0,2001.0,6.0,1.0,0.0,1.0,6.0,326.0,1089.0
Prenzlauer Berg,111.4,3.0,1955.0,,,0.0,0.0,5.0,244.0,1783.0
Lichtenberg,133.6,4.0,1894.0,2.0,1.0,0.0,0.0,2.0,330.0,1700.0
Mitte,77.8,2.0,1955.0,2.0,0.0,0.0,0.0,7.0,319.0,1144.0
Wedding,55.9,2.0,1955.0,3.0,0.0,0.0,0.0,1.0,34.0,841.0
Wedding,150.0,4.0,,4.0,1.0,0.0,0.0,5.0,1120.0,1800.0
Friedrichshain,54.8,1.0,2001.0,1.0,0.0,0.0,1.0,8.0,432.0,834.0
Prenzlauer Berg,51.7,1.0,2018.0,0.0,0.0,0.0,0.0,5.0,639.0,931.0
Mitte,32.0,1.0,2001.0,0.0,1.0,0.0,1.0,8.0,356.0,510.0
Friedrichshain,113.6,3.0,1955.0,2.0,1.0,0.0,1.0,5.0,188.0,1911.0
Prenzlauer Berg,95.7,3.0,1955.0,4.0,0.0,0.0,0.0,5.0,548.0,1348.0
Charlottenburg,150.0,4.0,2001.0,3.0,,0.0,0.0,3.0,61.0,2833.0
Wedding,,1.0,1894.0,3.0,1.0,0.0,0.0,5.0,445.0,515.0
Lichtenberg,116.5,3.0,2001.0,3.0,1.0,0.0,1.0,5.0,544.0,1771.0
Wedding,66.8,2.0,2018.0,1.0,1.0,0.0,1.0,7.0,270.0,978.0
Mitte,89.7,2.0,1894.0,4.0,0.0,0.0,1.0,8.0,414.0,1524.0
Charlottenburg,33.6,1.0,2018.0,5.0,1.0,0.0,1.0,,35.0,889.0
Mitte,116.9,3.0,2001.0,6.0,1.0,0.0,0.0,3.0,427.0,2339.0
Friedrichshain,89.0,2.0,1955.0,4.0,1.0,0.0,0.0,6.0,218.0,1416.0
Lichtenberg,64.0,2.0,2018.0,2.0,0.0,0.0,1.0,5.0,416.0,895.0
Prenzlauer Berg,,2.0,1894.0,4.0,1.0,0.0,0.0,4.0,279.0,1311.0
Mitte,47.9,1.0,1894.0,2.0,0.0,0.0,0.0,4.0,277.0,903.0
Wedding,51.6,1.0,1955.0,5.0,0.0,0.0,0.0,4.0,425.0,583.0
Prenzlauer Berg,54.0,2.0,1955.0,3.0,1.0,0.0,0.0,,227.0,831.0
Tiergarten,31.0,1.0,1955.0,5.0,0.0,0.0,0.0,1.0,269.0,598.0
Friedrichshain,91.8,2.0,2018.0,1.0,1.0,0.0,1.0,6.0,969.0,1898.0
Westend,104.7,3.0,1894.0,0.0,0.0,0.0,1.0,4.0,668.0,1390.0
Wedding,49.1,1.0,1894.0,0.0,1.0,0.0,0.0,5.0,244.0,688.0
Mitte,74.7,2.0,,3.0,1.0,0.0,1.0,5.0,284.0,1419.0
Lichtenberg,58.4,2.0,1894.0,5.0,1.0,0.0,1.0,,177.0,764.0
Lichtenberg,74.1,3.0,2001.0,4.0,1.0,0.0,1.0,7.0,219.0,993.0
Wedding,50.6,1.0,1955.0,4.0,0.0,0.0,0.0,6.0,227.0,547.0
Mitte,45.7,1.0,2018.0,3.0,0.0,0.0,1.0,7.0,314.0,863.0
Tiergarten,99.0,2.0,2001.0,6.0,1.0,0.0,1.0,5.0,41.0,2181.0
Lichtenberg,63.4,1.0,1894.0,5.0,1.0,0.0,0.0,5.0,214.0,832.0
Charlottenburg,145.9,4.0,1894.0,1.0,1.0,0.0,0.0,4.0,186.0,2804.0
Westend,66.2,2.0,1894.0,5.0,1.0,1.0,1.0,5.0,729.0,1098.0
Wedding,44.9,1.0,2018.0,0.0,1.0,0.0,1.0,6.0,281.0,652.0
Friedrichshain,106.2,3.0,2001.0,4.0,1.0,1.0,1.0,5.0,347.0,2409.0
Wedding,83.7,,1955.0,2.0,0.0,0.0,0.0,3.0,209.0,998.0
Lichtenberg,86.9,2.0,1894.0,1.0,1.0,1.0,0.0,4.0,283.0,1165.0
Wedding,104.7,3.0,2018.0,6.0,0.0,0.0,0.0,1.0,219.0,1832.0
Prenzlauer Berg,50.1,1.0,1894.0,3.0,1.0,0.0,1.0,5.0,318.0,911.0
Lichtenberg,,2.0,2001.0,0.0,1.0,0.0,1.0,6.0,414.0,740.0
Schöneberg,60.7,2.0,2001.0,0.0,,0.0,1.0,8.0,91.0,951.0
Wedding,38.8,1.0,1894.0,0.0,1.0,0.0,1.0,4.0,456.0,552.0
Wedding,58.5,2.0,1955.0,1.0,,0.0,1.0,2.0,132.0,792.0
Wedding,110.9,3.0,1894.0,0.0,0.0,0.0,0.0,4.0,992.0,1618.0
Charlottenburg,71.5,2.0,1955.0,1.0,0.0,0.0,0.0,3.0,313.0,1099.0
Friedrichshain,37.9,1.0,2018.0,5.0,0.0,0.0,1.0,6.0,343.0,876.0
Mitte,34.9,1.0,2001.0,6.0,1.0,0.0,1.0,1.0,353.0,794.0
Schöneberg,126.5,3.0,2001.0,5.0,,0.0,1.0,8.0,298.0,1882.0
Schöneberg,62.7,2.0,1955.0,2.0,1.0,0.0,1.0,7.0,163.0,927.0
Schöneberg,50.2,2.0,1894.0,4.0,0.0,0.0,0.0,5.0,344.0,777.0
Prenzlauer Berg,58.3,2.0,2001.0,6.0,0.0,,1.0,8.0,330.0,935.0
Wedding,36.0,1.0,1955.0,0.0,1.0,0.0,0.0,6.0,147.0,360.0
Lichtenberg,114.8,2.0,,5.0,0.0,1.0,0.0,8.0,92.0,1264.0
Mitte,55.5,1.0,1955.0,4.0,1.0,0.0,0.0,4.0,546.0,977.0
Wedding,112.3,2.0,2001.0,2.0,1.0,0.0,1.0,8.0,213.0,1504.0
Westend,66.4,2.0,2001.0,3.0,1.0,0.0,1.0,4.0,255.0,1127.0
Schöneberg,,3.0,1894.0,2.0,1.0,1.0,0.0,5.0,331.0,2043.0
Friedrichshain,72.0,1.0,2018.0,1.0,0.0,0.0,1.0,8.0,159.0,1379.0
Wedding,91.4,3.0,1955.0,1.0,0.0,0.0,0.0,5.0,365.0,1097.0
Lichtenberg,86.7,2.0,1894.0,1.0,1.0,0.0,0.0,4.0,264.0,989.0
Wedding,83.4,2.0,1894.0,0.0,1.0,0.0,0.0,2.0,284.0,1402.0
Lichtenberg,74.7,2.0,2001.0,3.0,1.0,0.0,1.0,3.0,,1045.0
Lichtenberg,59.2,1.0,1955.0,2.0,1.0,0.0,0.0,5.0,322.0,690.0
Charlottenburg,139.8,3.0,1955.0,1.0,1.0,0.0,1.0,5.0,246.0,2226.0
Westend,45.2,1.0,1894.0,1.0,,0.0,0.0,5.0,,650.0
Prenzlauer Berg,65.1,2.0,2001.0,6.0,1.0,0.0,1.0,,352.0,973.0
Lichtenberg,65.4,2.0,2001.0,4.0,1.0,0.0,1.0,1.0,531.0,917.0
Friedrichshain,76.4,2.0,1955.0,2.0,1.0,0.0,0.0,7.0,249.0,1058.0
Prenzlauer Berg,54.7,1.0,2018.0,5.0,0.0,0.0,1.0,6.0,528.0,1038.0
Lichtenberg,73.7,2.0,1894.0,2.0,1.0,0.0,0.0,6.0,355.0,805.0
Charlottenburg,60.8,2.0,1894.0,1.0,1.0,0.0,0.0,6.0,304.0,931.0
Wedding,34.5,1.0,1955.0,4.0,,1.0,0.0,7.0,387.0,417.0
Prenzlauer Berg,65.2,2.0,2001.0,5.0,0.0,0.0,1.0,,95.0,1138.0
Lichtenberg,41.9,1.0,1894.0,3.0,1.0,0.0,0.0,6.0,216.0,488.0
Lichtenberg,32.5,1.0,1955.0,3.0,1.0,0.0,0.0,7.0,223.0,338.0
Charlottenburg,68.7,2.0,1894.0,0.0,0.0,0.0,0.0,6.0,257.0,1100.0
Wedding,79.0,2.0,1955.0,3.0,0.0,0.0,1.0,3.0,887.0,954.0
Charlottenburg,80.2,2.0,2001.0,4.0,1.0,0.0,1.0,6.0,311.0,1419.0
Westend,81.6,2.0,2018.0,2.0,1.0,0.0,1.0,7.0,82.0,1287.0
Westend,30.0,1.0,1955.0,1.0,0.0,0.0,1.0,4.0,177.0,366.0
Wedding,37.7,1.0,2001.0,6.0,1.0,0.0,1.0,6.0,284.0,524.0
Tiergarten,143.1,3.0,1955.0,2.0,1.0,1.0,0.0,7.0,321.0,2489.0
Mitte,42.8,1.0,1894.0,1.0,1.0,0.0,0.0,5.0,14.0,785.0
Wedding,83.0,2.0,1894.0,4.0,1.0,0.0,1.0,,411.0,1247.0
Schöneberg,49.4,1.0,2018.0,3.0,1.0,0.0,1.0,5.0,423.0,909.0
Prenzlauer Berg,67.1,2.0,1894.0,3.0,0.0,0.0,0.0,6.0,117.0,1087.0
Tiergarten,50.5,1.0,2001.0,4.0,1.0,0.0,1.0,,521.0,1192.0
Charlottenburg,81.4,3.0,1894.0,2.0,1.0,0.0,0.0,6.0,248.0,1413.0
Lichtenberg,68.7,2.0,2001.0,1.0,1.0,0.0,1.0,5.0,138.0,962.0
Tiergarten,54.3,1.0,1894.0,1.0,0.0,0.0,1.0,7.0,109.0,1093.0
Prenzlauer Berg,42.7,1.0,2018.0,6.0,1.0,0.0,1.0,7.0,405.0,776.0
Lichtenberg,72.3,1.0,2001.0,3.0,1.0,1.0,1.0,7.0,187.0,856.0
Tiergarten,40.0,1.0,1894.0,2.0,0.0,0.0,0.0,5.0,346.0,760.0
Wedding,77.1,2.0,2001.0,2.0,1.0,0.0,1.0,4.0,107.0,1139.0
Mitte,150.0,4.0,2001.0,5.0,1.0,,1.0,6.0,225.0,2780.0
Lichtenberg,111.5,3.0,1955.0,5.0,1.0,0.0,0.0,2.0,386.0,1484.0
Wedding,86.6,3.0,1894.0,4.0,0.0,0.0,0.0,5.0,607.0,1056.0
Lichtenberg,62.8,1.0,2001.0,3.0,1.0,0.0,1.0,2.0,652.0,1116.0
Mitte,29.9,1.0,2001.0,3.0,0.0,0.0,1.0,5.0,599.0,560.0
Schöneberg,38.3,1.0,1955.0,5.0,0.0,0.0,1.0,6.0,1329.0,514.0
Wedding,108.6,3.0,2018.0,5.0,1.0,0.0,1.0,5.0,350.0,1628.0
